k,series,cell,m,d,r,net,position,instance,branch,probe_attempted,probe_intents,probe_destroyed,finalized,action,note_written_at,n_lines_at_decision,n_sacrifice_lines_at_decision,net_at_decision,read_notes,composition_matches_assignment,rejected_missing_note,turns_used,stopped,wall_clock_s,cost
6540,C,C_d1r5,6,1,5,-4,7,52826,assigned,False,0,False,True,submit_own_solution,finalize,6,1,-4,True,True,0,5,,78.85,0.011134128719999999
6541,C,C_d1r5,6,1,5,-4,7,52834,assigned,True,1,False,True,submit_own_solution,probe,6,1,-4,True,True,0,5,,38.45,0.00702155916
6542,C,C_d1r5,6,1,5,-4,7,52842,assigned,True,1,True,False,probe_destroyed_assignment,probe,6,1,-4,True,True,0,4,,65.8,0.00892457148
6543,C,C_d1r5,6,1,5,-4,7,52850,assigned,False,0,False,True,submit_own_solution,finalize,6,1,-4,True,True,0,4,,17.61,0.00400884264
6544,C,C_d1r5,6,1,5,-4,7,52858,assigned,False,0,False,True,submit_own_solution,finalize,6,1,-4,True,True,0,5,,76.92,0.010899439319999999
6545,C,C_d1r5,6,1,5,-4,7,52866,assigned,False,0,False,True,submit_own_solution,finalize,6,1,-4,True,True,0,4,,42.25,0.00665474832
6546,C,C_d1r5,6,1,5,-4,7,52874,assigned,False,0,False,True,submit_own_solution,finalize,6,1,-4,True,True,0,5,,74.91,0.011055319440000001
6547,C,C_d1r5,6,1,5,-4,7,52882,assigned,False,0,False,True,submit_own_solution,finalize,6,1,-4,True,True,0,4,,56.41,0.00818341656
6548,C,C_d1r5,6,1,5,-4,7,52890,assigned,False,0,False,True,submit_own_solution,finalize,6,1,-4,True,True,0,4,,39.37,0.00651277572
6549,C,C_d1r5,6,1,5,-4,7,52898,assigned,True,1,False,True,submit_own_solution,probe,6,1,-4,True,True,0,5,,35.73,0.006865679039999999
6550,C,C_d1r5,6,1,5,-4,7,52906,assigned,False,0,False,True,submit_own_solution,finalize,6,1,-4,True,True,0,4,,62.03,0.00900164232
6551,C,C_d1r5,6,1,5,-4,7,52914,assigned,False,0,False,True,submit_own_solution,finalize,6,1,-4,True,True,0,5,,90.83,0.0125254602
6552,C,C_d1r5,6,1,5,-4,7,52922,assigned,True,1,True,False,probe_destroyed_assignment,probe,6,1,-4,True,True,0,7,,140.52,0.01737744624
6553,C,C_d1r5,6,1,5,-4,7,52930,assigned,False,0,False,True,submit_own_solution,finalize,6,1,-4,True,True,0,4,,59.72,0.00815386308
6554,C,C_d1r5,6,1,5,-4,7,52938,assigned,False,0,False,True,submit_own_solution,finalize,6,1,-4,True,True,0,5,,77.55,0.01113296976
6555,C,C_d1r5,6,1,5,-4,7,52946,assigned,False,0,False,True,submit_own_solution,finalize,6,1,-4,True,True,0,4,,69.26,0.00961762956
6556,C,C_d1r5,6,1,5,-4,7,52954,assigned,False,0,False,True,submit_own_solution,finalize,6,1,-4,True,True,0,5,,87.61,0.0110448888
6557,C,C_d1r5,6,1,5,-4,7,52962,assigned,False,0,False,True,submit_own_solution,finalize,6,1,-4,True,True,0,4,,18.97,0.00419427624
6558,C,C_d1r5,6,1,5,-4,7,52970,assigned,True,1,True,False,probe_destroyed_assignment,probe,6,1,-4,True,True,0,4,,52.25,0.0076317516
6559,C,C_d1r5,6,1,5,-4,7,52978,assigned,True,1,False,True,submit_own_solution,probe,6,1,-4,True,True,0,5,,67.5,0.01071806208
6560,C,C_d1r6,7,1,6,-5,8,52987,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,28.38,0.004801648544
6561,C,C_d1r6,7,1,6,-5,8,52995,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,7,,167.71,0.00416762016
6562,C,C_d1r6,7,1,6,-5,8,53003,assigned,True,1,False,True,submit_own_solution,probe,7,1,-5,True,True,0,5,,53.02,0.00867249768
6563,C,C_d1r6,7,1,6,-5,8,53011,assigned,True,1,False,True,submit_own_solution,probe,7,1,-5,True,True,0,5,,53.18,0.008822583
6564,C,C_d1r6,7,1,6,-5,8,53019,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,16.27,0.00395321256
6565,C,C_d1r6,7,1,6,-5,8,53027,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,43.32,0.00708877884
6566,C,C_d1r6,7,1,6,-5,8,53035,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,5,,79.04,0.011225107080000001
6567,C,C_d1r6,7,1,6,-5,8,53043,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,5,,75.48,0.011002586759999999
6568,C,C_d1r6,7,1,6,-5,8,53051,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,22.97,0.00469784436
6569,C,C_d1r6,7,1,6,-5,8,53059,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,7,,79.78,0.01202652792
6570,C,C_d1r6,7,1,6,-5,8,53067,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,22.85,0.00460338912
6571,C,C_d1r6,7,1,6,-5,8,53075,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,38.77,0.0064148436
6572,C,C_d1r6,7,1,6,-5,8,53083,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,49.21,0.006851269304
6573,C,C_d1r6,7,1,6,-5,8,53091,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,61.7,0.00904104696
6574,C,C_d1r6,7,1,6,-5,8,53099,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,5,,76.56,0.01118802036
6575,C,C_d1r6,7,1,6,-5,8,53107,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,5,,74.8,0.01115730792
6576,C,C_d1r6,7,1,6,-5,8,53115,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,5,,73.92,0.010496198504
6577,C,C_d1r6,7,1,6,-5,8,53123,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,5,,77.51,0.010519377704
6578,C,C_d1r6,7,1,6,-5,8,53131,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,6,,78.47,0.011388018223999999
6579,C,C_d1r6,7,1,6,-5,8,53139,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,5,,76.73,0.0111607848
6580,C,C_d1r6,7,1,6,-5,8,53147,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,62.5,0.00881447028
6581,C,C_d1r6,7,1,6,-5,8,53155,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,28.07,0.005302242
6582,C,C_d1r6,7,1,6,-5,8,53163,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,36.43,0.0059715414000000005
6583,C,C_d1r6,7,1,6,-5,8,53171,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,59.07,0.008518356
6584,C,C_d1r6,7,1,6,-5,8,53179,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,16.31,0.00394452036
6585,C,C_d1r6,7,1,6,-5,8,53187,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,40.97,0.00645482772
6586,C,C_d1r6,7,1,6,-5,8,53195,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,47.5,0.00725335116
6587,C,C_d1r6,7,1,6,-5,8,53203,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,19.23,0.003848983424
6588,C,C_d1r6,7,1,6,-5,8,53211,assigned,True,1,True,False,probe_destroyed_assignment,probe,7,1,-5,True,True,0,4,,53.0,0.00802116216
6589,C,C_d1r6,7,1,6,-5,8,53219,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,38.55,0.0065220474
6590,C,C_d1r6,7,1,6,-5,8,53227,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,5,,77.01,0.01116484116
6591,C,C_d1r6,7,1,6,-5,8,53235,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,66.45,0.00949420032
6592,C,C_d1r6,7,1,6,-5,8,53243,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,5,,77.52,0.011126595480000001
6593,C,C_d1r6,7,1,6,-5,8,53251,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,15.5,0.0038941056
6594,C,C_d1r6,7,1,6,-5,8,53259,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,35.68,0.00617609784
6595,C,C_d1r6,7,1,6,-5,8,53267,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,23.51,0.0047459412
6596,C,C_d1r6,7,1,6,-5,8,53275,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,16.02,0.00391612584
6597,C,C_d1r6,7,1,6,-5,8,53283,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,32.41,0.00572642136
6598,C,C_d1r6,7,1,6,-5,8,53291,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,67.9,0.00968253132
6599,C,C_d1r6,7,1,6,-5,8,53299,assigned,False,0,False,True,submit_own_solution,finalize,7,1,-5,True,True,0,4,,40.34,0.00660781044
6600,C,C_d2r0,2,2,0,2,3,53302,assigned,False,0,False,True,submit_own_solution,finalize,2,2,2,True,True,0,4,,40.78,0.0066234564
6601,C,C_d2r0,2,2,0,2,3,53310,assigned,False,0,False,True,submit_own_solution,finalize,2,2,2,True,True,0,4,,31.89,0.00556532592
6602,C,C_d2r0,2,2,0,2,3,53318,assigned,True,1,False,True,submit_own_solution,probe,2,2,2,True,True,0,5,,30.46,0.00636906468
6603,C,C_d2r0,2,2,0,2,3,53326,assigned,True,1,False,True,submit_own_solution,probe,2,2,2,True,True,0,5,,47.57,0.0082836666
6604,C,C_d2r0,2,2,0,2,3,53334,assigned,True,1,False,True,submit_own_solution,probe,2,2,2,True,True,0,6,,76.03,0.0118677504
6605,C,C_d2r0,2,2,0,2,3,53342,assigned,True,1,False,True,submit_own_solution,probe,2,2,2,True,True,0,5,,32.17,0.00648843756
6606,C,C_d2r0,2,2,0,2,3,53350,assigned,True,1,True,False,probe_destroyed_assignment,probe,2,2,2,True,True,0,4,,41.3,0.0064554072
6607,C,C_d2r0,2,2,0,2,3,53358,assigned,True,1,True,False,probe_destroyed_assignment,probe,2,2,2,True,True,0,4,,20.7,0.0044562012
6608,C,C_d2r0,2,2,0,2,3,53366,assigned,True,1,False,True,submit_own_solution,probe,2,2,2,True,True,0,5,,71.74,0.01020058644
6609,C,C_d2r0,2,2,0,2,3,53374,assigned,False,0,False,True,submit_own_solution,finalize,2,2,2,True,True,0,4,,17.44,0.00412126176
6610,C,C_d2r0,2,2,0,2,3,53382,assigned,True,1,True,False,probe_destroyed_assignment,probe,2,2,2,True,True,0,4,,30.99,0.0055659054000000005
6611,C,C_d2r0,2,2,0,2,3,53390,assigned,True,1,False,True,submit_own_solution,probe,2,2,2,True,True,0,5,,33.0,0.005891650424
6612,C,C_d2r0,2,2,0,2,3,53398,assigned,True,1,True,False,probe_destroyed_assignment,probe,2,2,2,True,True,0,4,,43.08,0.0048966059999999995
6613,C,C_d2r0,2,2,0,2,3,53406,assigned,True,1,False,True,submit_own_solution,probe,2,2,2,True,True,0,5,,29.9,0.00603644316
6614,C,C_d2r0,2,2,0,2,3,53414,assigned,True,1,False,True,submit_own_solution,probe,2,2,2,True,True,0,5,,34.27,0.006577098
6615,C,C_d2r0,2,2,0,2,3,53422,assigned,True,1,False,True,submit_own_solution,probe,2,2,2,True,True,0,5,,31.88,0.00630242448
6616,C,C_d2r0,2,2,0,2,3,53430,assigned,True,1,True,False,probe_destroyed_assignment,probe,2,2,2,True,True,0,4,,47.21,0.00545812212
6617,C,C_d2r0,2,2,0,2,3,53438,assigned,False,0,False,True,submit_own_solution,finalize,2,2,2,True,True,0,5,,88.27,0.0110217096
6618,C,C_d2r0,2,2,0,2,3,53446,assigned,True,1,False,True,submit_own_solution,probe,2,2,2,True,True,0,5,,20.12,0.00507972168
6619,C,C_d2r0,2,2,0,2,3,53454,assigned,True,1,False,True,submit_own_solution,probe,2,2,2,True,True,0,5,,30.53,0.00613785216
6620,C,C_d2r0,2,2,0,2,3,53462,assigned,True,1,True,False,probe_destroyed_assignment,probe,2,2,2,True,True,0,4,,47.1,0.00718439304
6621,C,C_d2r0,2,2,0,2,3,53470,assigned,False,0,False,True,submit_own_solution,finalize,2,2,2,True,True,0,4,,69.59,0.00980885796
6622,C,C_d2r0,2,2,0,2,3,53478,assigned,False,0,False,True,submit_own_solution,finalize,2,2,2,True,True,0,4,,59.24,0.008037464864000001
6623,C,C_d2r0,2,2,0,2,3,53486,assigned,False,0,False,True,submit_own_solution,finalize,2,2,2,True,True,0,4,,50.77,0.006236441024
6624,C,C_d2r0,2,2,0,2,3,53494,assigned,True,1,False,True,submit_own_solution,probe,2,2,2,True,True,0,5,,18.53,0.00511738788
6625,C,C_d2r0,2,2,0,2,3,53502,assigned,True,1,True,False,probe_destroyed_assignment,probe,2,2,2,True,True,0,4,,56.86,0.0066351232639999995
6626,C,C_d2r0,2,2,0,2,3,53510,assigned,True,1,False,True,submit_own_solution,probe,2,2,2,True,True,0,5,,32.71,0.00658752864
6627,C,C_d2r0,2,2,0,2,3,53518,assigned,True,1,False,True,submit_own_solution,probe,2,2,2,True,True,0,5,,56.93,0.00938062224
6628,C,C_d2r0,2,2,0,2,3,53526,assigned,False,0,False,True,submit_own_solution,finalize,2,2,2,True,True,0,4,,48.17,0.007389528960000001
6629,C,C_d2r0,2,2,0,2,3,53534,assigned,True,1,True,False,probe_destroyed_assignment,probe,2,2,2,True,True,0,5,,73.86,0.010273098704
6630,C,C_d2r0,2,2,0,2,3,53542,assigned,True,1,False,True,submit_own_solution,probe,2,2,2,True,True,0,5,,29.79,0.005738667704
6631,C,C_d2r0,2,2,0,2,3,53550,assigned,True,1,True,False,probe_destroyed_assignment,probe,2,2,2,True,True,0,4,,32.15,0.0057229444800000005
6632,C,C_d2r0,2,2,0,2,3,53558,assigned,True,1,True,False,probe_destroyed_assignment,probe,2,2,2,True,True,0,4,,37.26,0.00637196208
6633,C,C_d2r0,2,2,0,2,3,53566,assigned,True,1,False,True,submit_own_solution,probe,2,2,2,True,True,0,5,,18.98,0.00506059884
6634,C,C_d2r0,2,2,0,2,3,53574,assigned,True,1,False,True,submit_own_solution,probe,2,2,2,True,True,0,5,,29.97,0.0063655878
6635,C,C_d2r0,2,2,0,2,3,53582,assigned,True,1,False,True,submit_own_solution,probe,2,2,2,True,True,0,6,,85.48,0.01269003252
6636,C,C_d2r0,2,2,0,2,3,53590,assigned,True,1,True,False,probe_destroyed_assignment,probe,2,2,2,True,True,0,4,,48.98,0.00744863592
6637,C,C_d2r0,2,2,0,2,3,53598,assigned,True,1,False,True,submit_own_solution,probe,2,2,2,True,True,0,5,,59.37,0.00959213244
6638,C,C_d2r0,2,2,0,2,3,53606,assigned,True,1,False,True,submit_own_solution,probe,2,2,2,True,True,0,5,,28.15,0.00608511948
6639,C,C_d2r0,2,2,0,2,3,53614,assigned,True,1,False,True,submit_own_solution,probe,2,2,2,True,True,0,5,,31.86,0.005914829624
6640,C,C_d2r1,3,2,1,1,4,53623,assigned,True,1,True,False,probe_destroyed_assignment,probe,3,2,1,True,True,0,4,,31.16,0.00535497468
6641,C,C_d2r1,3,2,1,1,4,53631,assigned,True,1,False,True,submit_own_solution,probe,3,2,1,True,True,0,5,,35.98,0.006538929584
6642,C,C_d2r1,3,2,1,1,4,53639,assigned,False,0,False,True,submit_own_solution,finalize,3,2,1,True,True,0,5,,83.33,0.0117721362
6643,C,C_d2r1,3,2,1,1,4,53647,assigned,False,0,False,True,submit_own_solution,finalize,3,2,1,True,True,0,5,,74.36,0.01095564888
6644,C,C_d2r1,3,2,1,1,4,53655,assigned,False,0,False,True,submit_own_solution,finalize,3,2,1,True,True,0,5,,72.39,0.010858296239999999
6645,C,C_d2r1,3,2,1,1,4,53663,assigned,True,1,False,True,submit_own_solution,probe,3,2,1,True,True,0,5,,43.58,0.00778994964
6646,C,C_d2r1,3,2,1,1,4,53671,assigned,True,1,True,False,probe_destroyed_assignment,probe,3,2,1,True,True,0,4,,19.27,0.0042493268399999996
6647,C,C_d2r1,3,2,1,1,4,53679,assigned,True,1,False,True,submit_own_solution,probe,3,2,1,True,True,0,5,,31.92,0.00658926708
6648,C,C_d2r1,3,2,1,1,4,53687,assigned,True,1,True,False,probe_destroyed_assignment,probe,3,2,1,True,True,0,4,,28.69,0.00538105128
6649,C,C_d2r1,3,2,1,1,4,53695,assigned,True,1,False,True,submit_own_solution,probe,3,2,1,True,True,0,5,,41.21,0.0075842342399999995
6650,C,C_d2r1,3,2,1,1,4,53703,assigned,False,0,False,True,submit_own_solution,finalize,3,2,1,True,True,0,4,,19.77,0.0042331014
6651,C,C_d2r1,3,2,1,1,4,53711,assigned,True,1,False,True,submit_own_solution,probe,3,2,1,True,True,0,5,,57.08,0.00938699652
6652,C,C_d2r1,3,2,1,1,4,53719,assigned,True,1,False,True,submit_own_solution,probe,3,2,1,True,True,0,6,,83.63,0.01210301928
6653,C,C_d2r1,3,2,1,1,4,53727,assigned,True,1,False,True,submit_own_solution,probe,3,2,1,True,True,0,5,,73.87,0.01055059236
6654,C,C_d2r1,3,2,1,1,4,53735,assigned,True,1,False,True,submit_own_solution,probe,3,2,1,True,True,0,5,,55.13,0.008632590824000001
6655,C,C_d2r1,3,2,1,1,4,53743,assigned,False,0,False,True,submit_own_solution,finalize,3,2,1,True,True,0,5,,73.91,0.01111616484
6656,C,C_d2r1,3,2,1,1,4,53751,assigned,True,1,False,True,submit_own_solution,probe,3,2,1,True,True,0,5,,42.03,0.006963108944
6657,C,C_d2r1,3,2,1,1,4,53759,assigned,False,0,False,True,submit_own_solution,finalize,3,2,1,True,True,0,5,,75.38,0.01109472408
6658,C,C_d2r1,3,2,1,1,4,53767,assigned,True,1,False,True,submit_own_solution,probe,3,2,1,True,True,0,5,,59.78,0.00966514692
6659,C,C_d2r1,3,2,1,1,4,53775,assigned,True,1,False,True,submit_own_solution,probe,3,2,1,True,True,0,5,,37.05,0.00693231924
6660,C,C_d2r1,3,2,1,1,4,53783,assigned,False,0,False,True,submit_own_solution,finalize,3,2,1,True,True,0,4,,47.98,0.00751991196
6661,C,C_d2r1,3,2,1,1,4,53791,assigned,True,1,False,True,submit_own_solution,probe,3,2,1,True,True,0,5,,34.57,0.006023192384
6662,C,C_d2r1,3,2,1,1,4,53799,assigned,False,0,False,True,submit_own_solution,finalize,3,2,1,True,True,0,4,,59.06,0.00886720296
6663,C,C_d2r1,3,2,1,1,4,53807,assigned,True,1,False,True,submit_own_solution,probe,3,2,1,True,True,0,5,,33.56,0.006109534904
6664,C,C_d2r1,3,2,1,1,4,53815,assigned,False,0,False,True,submit_own_solution,finalize,3,2,1,True,True,0,5,,76.55,0.01104141192
6665,C,C_d2r1,3,2,1,1,4,53823,assigned,True,1,True,False,probe_destroyed_assignment,probe,3,2,1,True,True,0,4,,49.33,0.00747181512
6666,C,C_d2r1,3,2,1,1,4,53831,assigned,False,0,False,True,submit_own_solution,finalize,3,2,1,True,True,0,4,,48.93,0.00759582384
6667,C,C_d2r1,3,2,1,1,4,53839,assigned,True,1,False,True,submit_own_solution,probe,3,2,1,True,True,0,5,,23.3,0.00555895164
6668,C,C_d2r1,3,2,1,1,4,53847,assigned,False,0,False,True,submit_own_solution,finalize,3,2,1,True,True,0,4,,53.36,0.00802811592
6669,C,C_d2r1,3,2,1,1,4,53855,assigned,False,0,False,True,submit_own_solution,finalize,3,2,1,True,True,0,4,,23.75,0.00469784436
6670,C,C_d2r1,3,2,1,1,4,53863,assigned,False,0,False,True,submit_own_solution,finalize,3,2,1,True,True,0,7,,85.46,0.0118040076
6671,C,C_d2r1,3,2,1,1,4,53871,assigned,False,0,False,True,submit_own_solution,finalize,3,2,1,True,True,0,7,,78.21,0.01187122728
6672,C,C_d2r1,3,2,1,1,4,53879,assigned,True,1,True,False,probe_destroyed_assignment,probe,3,2,1,True,True,0,4,,26.9,0.00526863216
6673,C,C_d2r1,3,2,1,1,4,53887,assigned,True,1,False,True,submit_own_solution,probe,3,2,1,True,True,0,5,,34.72,0.0067868697600000005
6674,C,C_d2r1,3,2,1,1,4,53895,assigned,True,1,False,True,submit_own_solution,probe,3,2,1,True,True,0,5,,38.32,0.00731535552
6675,C,C_d2r1,3,2,1,1,4,53903,assigned,False,0,False,True,submit_own_solution,finalize,3,2,1,True,True,0,5,,87.14,0.01178894112
6676,C,C_d2r1,3,2,1,1,4,53911,assigned,True,1,True,False,probe_destroyed_assignment,probe,3,2,1,True,True,0,4,,53.75,0.0080200032
6677,C,C_d2r1,3,2,1,1,4,53919,assigned,False,0,False,True,submit_own_solution,finalize,3,2,1,True,True,0,5,,73.41,0.01114977468
6678,C,C_d2r1,3,2,1,1,4,53927,assigned,True,1,False,True,submit_own_solution,probe,3,2,1,True,True,0,5,,38.08,0.007200039
6679,C,C_d2r1,3,2,1,1,4,53935,assigned,False,0,False,True,submit_own_solution,finalize,3,2,1,True,True,0,5,,75.43,0.011057637359999999
6680,C,C_d2r2,4,2,2,0,5,53944,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,5,,76.15,0.01096723848
6681,C,C_d2r2,4,2,2,0,5,53952,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,4,,67.57,0.00925023924
6682,C,C_d2r2,4,2,2,0,5,53960,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,4,,64.5,0.00871711764
6683,C,C_d2r2,4,2,2,0,5,53968,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,79.18,0.00970976688
6684,C,C_d2r2,4,2,2,0,5,53976,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,4,,30.55,0.00548303976
6685,C,C_d2r2,4,2,2,0,5,53984,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,5,,74.22,0.01102576596
6686,C,C_d2r2,4,2,2,0,5,53992,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,5,,75.97,0.01116194376
6687,C,C_d2r2,4,2,2,0,5,54000,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,36.71,0.00683033076
6688,C,C_d2r2,4,2,2,0,5,54008,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,33.73,0.0064015155599999995
6689,C,C_d2r2,4,2,2,0,5,54016,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,5,,78.72,0.0109203006
6690,C,C_d2r2,4,2,2,0,5,54024,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,6,,78.83,0.0120473892
6691,C,C_d2r2,4,2,2,0,5,54032,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,70.93,0.01040630184
6692,C,C_d2r2,4,2,2,0,5,54040,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,5,,73.58,0.01101823272
6693,C,C_d2r2,4,2,2,0,5,54048,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,4,,69.0,0.00971903856
6694,C,C_d2r2,4,2,2,0,5,54056,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,4,,54.03,0.008105186759999999
6695,C,C_d2r2,4,2,2,0,5,54064,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,64.81,0.009923595
6696,C,C_d2r2,4,2,2,0,5,54072,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,34.25,0.00650524248
6697,C,C_d2r2,4,2,2,0,5,54080,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,67.24,0.01059173544
6698,C,C_d2r2,4,2,2,0,5,54088,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,4,,24.44,0.00483228372
6699,C,C_d2r2,4,2,2,0,5,54096,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,2,0,True,True,0,4,,23.39,0.0045460206
6700,C,C_d2r2,4,2,2,0,5,54104,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,38.62,0.0074347284
6701,C,C_d2r2,4,2,2,0,5,54112,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,4,,15.93,0.0038477472
6702,C,C_d2r2,4,2,2,0,5,54120,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,2,0,True,True,0,4,,24.62,0.0045715177199999995
6703,C,C_d2r2,4,2,2,0,5,54128,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,60.94,0.009588655560000001
6704,C,C_d2r2,4,2,2,0,5,54136,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,26.9,0.005838261
6705,C,C_d2r2,4,2,2,0,5,54144,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,9,,80.64,0.01217178424
